Time (msec),AFCorrection,AFLearning,AFR,LOAD,RPM,Knock,FineLearnKnock,IAM,IgnitionTotalTiming,IDC,AIT,Boost,Manifold Relative Pressure (Corrected) (psi),MAF,Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Vehicle Speed (mph)
2096581,0,2.34,20.56,0.17,2676,0,0,1,28,1.71,135,3.63,-10.3,7.54,1.6,9.02,40
2096650,0,2.34,20.56,0.17,2671,0,0,1,28,1.71,135,3.63,-10.3,7.58,1.62,9.02,40
2096715,0,2.34,20.56,0.17,2661,0,0,1,27.5,1.7,135,3.63,-10.3,7.62,1.62,9.02,40
2096784,0,2.34,20.56,0.17,2664,0,0,1,27.5,1.7,135,3.63,-10.3,7.54,1.62,9.02,39
2096853,0,2.34,20.56,0.17,2654,0,0,1,27,1.7,135,3.63,-10.3,7.58,1.62,9.02,39
2096917,0,2.34,20.56,0.17,2652,0,0,1,27,1.71,135,3.63,-10.3,7.58,1.62,9.02,39
2096980,0,2.34,20.56,0.18,2642,0,0,1,26.5,1.7,135,3.63,-10.3,7.54,1.62,9.02,39
2097052,0,2.34,20.56,0.18,2631,0,0,1,26.5,1.69,135,3.63,-10.3,7.58,1.62,9.02,39
2097118,0,2.34,20.56,0.18,2625,0,0,1,26,1.69,135,3.63,-10.3,7.5,1.62,9.02,39
2097186,0,2.34,20.56,0.18,2616,0,0,1,26,1.68,135,3.63,-10.3,7.62,1.62,9.02,39
2097250,0,2.34,20.56,0.18,2630,0,0,1,25.5,1.68,135,3.63,-10.3,7.54,1.62,9.02,38
2097317,0,2.34,20.56,0.18,2612,0,0,1,25.5,1.67,135,3.63,-10.3,7.62,1.62,9.02,38
2097385,0,2.34,20.56,0.18,2599,0,0,1,25,1.66,135,3.63,-10.3,7.58,1.62,9.02,38
2097451,0,2.34,20.56,0.18,2593,0,0,1,25,1.65,135,3.63,-10.3,7.58,1.62,9.02,38
2097519,0,2.34,20.56,0.18,2578,0,0,1,24.5,1.64,135,3.63,-10.3,7.62,1.62,9.02,38
2097586,0,2.34,20.56,0.18,2551,0,0,1,24.5,1.63,135,3.63,-10.3,7.62,1.62,9.02,38
2097654,0,2.34,20.56,0.19,2538,0,0,1,24,1.63,135,3.63,-10.3,7.62,1.62,9.02,38
2097719,0,2.34,20.56,0.19,2527,0,0,1,24,1.62,135,3.63,-10.3,7.71,1.62,9.02,37
2097787,0,2.34,20.56,0.19,2530,0,0,1,23.5,1.62,135,3.63,-10.3,7.62,1.62,9.02,37
2097857,0,2.34,20.56,0.19,2522,0,0,1,23.5,1.6,135,3.63,-10.3,7.54,1.62,9.02,37
2097924,0,2.34,20.56,0.19,2508,0,0,1,23.5,1.59,135,3.63,-10.3,7.54,1.62,9.02,37
2097987,0,2.34,20.56,0.19,2480,0,0,1,23.5,1.58,135,3.63,-10.3,7.54,1.62,9.02,37
2098054,0,2.34,20.56,0.19,2472,0,0,1,23.5,1.59,135,3.63,-10.3,7.71,1.62,9.02,37
2098122,0,2.34,20.56,0.19,2473,0,0,1,23.5,1.58,135,3.63,-10.16,7.54,1.62,9.02,37
2098188,0,2.34,20.56,0.19,2466,0,0,1,23.5,1.57,135,3.63,-10.3,7.54,1.62,9.02,37
2098260,0,2.34,20.56,0.19,2440,0,0,1,23.5,1.56,135,3.77,-10.16,7.54,1.62,9.02,37
2098323,0,2.34,20.56,0.19,2433,0,0,1,23.5,1.57,135,3.63,-10.3,7.54,1.62,9.02,37
2098392,0,2.34,20.56,0.19,2437,0,0,1,23.5,1.55,135,3.77,-10.3,7.5,1.62,9.02,37
2098456,0,2.34,20.56,0.2,2411,0,0,1,23.5,1.54,135,3.77,-10.16,7.62,1.62,9.02,37
2098524,0,2.34,20.56,0.2,2404,0,0,1,23.5,1.55,135,3.77,-10.16,7.5,1.62,9.02,37
2098590,0,2.34,20.56,0.2,2421,0,0,1,23.5,1.55,135,3.77,-10.16,7.54,1.62,9.02,37
2098658,0,2.34,20.56,0.2,2411,0,0,1,23.5,1.53,135,3.77,-10.16,7.54,1.62,9.02,36
2098725,0,2.34,20.56,0.2,2383,0,0,1,23.5,1.53,135,3.77,-10.16,7.54,1.6,9.02,36
2098795,0,2.34,20.56,0.2,2392,0,0,1,23.5,1.53,135,3.77,-10.16,7.5,1.62,9.02,36
2098860,0,2.34,20.56,0.2,2386,0,0,1,23.5,1.52,135,3.77,-10.16,7.54,1.62,9.02,36
2098928,0,2.34,20.56,0.2,2377,0,0,1,23.5,1.53,135,3.77,-10.16,7.37,1.62,9.02,36
2098992,0,2.34,20.56,0.2,2392,0,0,1,23.5,1.53,135,3.77,-10.16,7.37,1.62,9.02,36
2099061,0,2.34,20.56,0.2,2379,0,0,1,23.5,1.51,135,3.77,-10.16,7.54,1.62,9.02,36
2099129,0,2.34,20.56,0.2,2356,0,0,1,23.5,1.52,135,3.77,-10.16,7.28,1.6,9.02,35
2099194,0,2.34,20.56,0.2,2374,0,0,1,23.5,1.51,135,3.77,-10.16,7.28,1.6,9.02,35
2099262,0,2.34,20.56,0.19,2350,0,0,1,23.5,1.5,135,3.77,-10.16,7.16,1.6,8.63,35
2099328,0,2.34,20.56,0.19,2346,0,0,1,23.5,1.51,135,3.77,-10.16,7.2,1.6,8.63,35
2099395,0,2.34,20.56,0.19,2351,0,0,1,23.5,1.49,135,3.77,-10.16,7.2,1.6,8.63,35
2099463,0,2.34,20.56,0.19,2330,0,0,1,23.5,1.5,135,3.77,-10.16,7.2,1.6,8.63,35
2099529,0,2.34,20.56,0.19,2335,0,0,1,23.5,1.5,135,3.77,-10.16,7.16,1.6,8.63,35
2099597,0,2.34,20.56,0.19,2335,0,0,1,23.5,1.48,136,3.77,-10.16,7.11,1.6,8.63,34
2099662,0,2.34,20.56,0.19,2295,0,0,1,23.5,1.48,136,3.77,-10.16,7.03,1.58,8.63,34
2099735,0,2.34,20.56,0.19,2307,0,0,1,23.5,1.47,136,3.77,-10.16,6.94,1.58,8.63,34
2099796,0,2.34,20.56,0.19,2283,0,0,1,23.5,1.47,136,3.77,-10.16,6.9,1.58,8.63,34
2099864,0,2.34,20.56,0.19,2292,0,0,1,23.5,1.46,136,3.77,-10.16,6.94,1.56,8.63,34
2099930,0,2.34,20.56,0.19,2258,0,0,1,23.5,1.45,136,3.77,-10.16,6.69,1.56,8.24,34
2099997,0,2.34,20.56,0.19,2263,0,0,1,23.5,1.44,136,3.77,-10.16,6.61,1.56,8.24,34
2100064,0,2.34,20.56,0.18,2235,0,0,1,23.5,1.44,136,3.77,-10.16,6.55,1.56,8.24,34
2100134,0,2.34,20.56,0.18,2236,0,0,1,23.5,1.42,136,3.77,-10.16,6.61,1.56,8.24,34
2100199,0,2.34,20.56,0.18,2206,0,0,1,23.5,1.42,136,3.77,-10.16,6.55,1.56,8.24,34
2100267,0,2.34,20.56,0.18,2208,0,0,1,23.5,1.4,136,3.77,-10.16,6.4,1.52,7.84,34
2100332,0,2.34,20.56,0.18,2177,0,0,1,23.5,1.4,136,3.63,-10.3,6.16,1.52,7.84,34
2100400,0,2.34,20.56,0.18,2182,0,0,1,23.5,1.38,136,3.63,-10.3,6.19,1.52,7.84,34
2100470,0,2.34,20.56,0.18,2149,0,0,1,23.5,1.38,136,3.63,-10.3,6.13,1.52,8.24,34
2100534,0,2.34,20.56,0.18,2142,0,0,1,23.5,1.37,136,3.63,-10.3,6.13,1.52,7.84,33
2100600,0,2.34,20.56,0.18,2138,0,0,1,23.5,1.36,136,3.63,-10.3,6.1,1.52,7.84,33
2100668,0,2.34,20.56,0.18,2114,0,0,1,23.5,1.36,136,3.63,-10.3,6.13,1.52,7.84,33
2100736,0,2.34,20.56,0.18,2106,0,0,1,23.5,1.34,136,3.63,-10.3,6.13,1.52,7.84,33
2100802,0,2.34,20.56,0.18,2094,0,0,1,23.5,1.33,136,3.63,-10.3,6.01,1.5,7.84,33
2100869,0,2.34,20.56,0.18,2069,0,0,1,23.5,1.33,136,3.77,-10.16,6.1,1.52,7.84,33
2100936,0,2.34,20.56,0.18,2066,0,0,1,23.5,1.31,136,3.77,-10.16,5.95,1.5,7.84,33
2101001,0,2.34,20.56,0.18,2055,0,0,1,23.5,1.3,136,3.77,-10.16,5.77,1.5,7.45,32
2101069,0,2.34,20.56,0.17,2021,0,0,1,23.5,1.3,136,3.63,-10.3,5.71,1.48,7.45,32
2101136,0,2.34,20.56,0.17,2010,0,0,1,23.5,1.29,136,3.63,-10.3,5.66,1.48,7.45,32
2101205,0,2.34,20.56,0.17,2005,0,0,1,23.5,1.27,136,3.63,-10.3,5.54,1.46,7.45,32
2101273,0,2.34,20.56,0.17,2002,0,0,1,23.5,1.27,136,3.63,-10.3,5.49,1.46,7.45,32
2101337,0,2.34,20.56,0.17,1961,0,0,1,23.5,1.26,136,3.63,-10.3,5.43,1.46,7.06,32
2101404,0,2.34,20.56,0.17,1947,0,0,1,23.5,1.25,136,3.63,-10.3,5.37,1.46,7.06,32
2101471,0,2.34,20.56,0.17,1941,0,0,1,23.5,1.25,136,3.63,-10.3,5.32,1.46,7.06,30
2101540,0,2.34,20.56,0.17,1936,0,0,1,23.5,1.23,136,3.63,-10.3,5.29,1.44,7.06,30
2101607,0,2.34,20.56,0.17,1929,0,0,1,23.5,1.22,136,3.63,-10.3,5.23,1.44,7.06,30
2101673,0,2.34,20.56,0.17,1913,0,0,1,23.5,1.21,136,3.63,-10.3,5.18,1.44,7.06,30
2101737,0,2.34,20.56,0.17,1894,0,0,1,23.5,1.2,136,3.63,-10.3,5.15,1.44,7.06,30
2101806,0,2.34,20.56,0.17,1860,0,0,1,23.5,1.2,136,3.63,-10.3,5.18,1.44,7.06,30
2101873,0,2.34,20.56,0.17,1848,0,0,1,23.5,1.19,136,3.63,-10.3,5.09,1.44,7.06,30
2101939,0,2.34,20.56,0.17,1837,0,0,1,23.5,1.18,136,3.63,-10.3,5.09,1.44,7.06,28
2102008,0,2.34,20.56,0.17,1834,0,0,1,23.5,1.18,136,3.48,-10.45,5.03,1.42,7.06,28
2102075,0,2.34,20.56,0.17,1820,0,0,1,23.5,1.17,136,3.48,-10.45,4.98,1.42,7.06,28
2102141,0,2.34,20.56,0.17,1793,0,0,1,23.5,1.15,136,3.48,-10.45,4.98,1.42,6.67,28
2102209,0,2.34,20.56,0.17,1784,0,0,1,23.5,1.15,136,3.48,-10.45,4.98,1.42,6.67,28
2102278,0,2.34,20.56,0.17,1766,0,0,1,23,1.13,136,3.48,-10.45,4.92,1.42,6.67,28
2102342,0,2.34,20.56,0.17,1746,0,0,1,22.5,1.12,136,3.48,-10.45,4.87,1.42,6.67,28
2102410,0,2.34,20.56,0.17,1745,0,0,1,22.5,1.12,136,3.48,-10.45,4.81,1.4,6.67,27
2102472,0,2.34,20.56,0.17,1718,0,0,1,22,1.1,136,3.48,-10.45,4.75,1.4,6.67,27
2102540,0,2.34,20.56,0.17,1708,0,0,1,22,1.1,136,3.48,-10.45,4.7,1.4,6.67,27
2102615,0,2.34,20.56,0.17,1716,0,0,1,22,1.09,136,3.48,-10.45,4.75,1.4,6.67,27
2102676,0,2.34,20.56,0.17,1688,0,0,1,21.5,1.07,136,3.48,-10.45,4.7,1.4,6.67,27
2102748,0,2.34,20.56,0.17,1682,0,0,1,21.5,1.07,136,3.34,-10.59,4.65,1.4,6.27,27
2102812,0,2.34,20.56,0.17,1655,0,0,1,21,1.05,136,3.34,-10.59,4.6,1.4,6.27,27
2102879,0,2.34,20.56,0.17,1624,0,0,1,20,1.05,136,3.34,-10.59,4.6,1.38,6.27,25
2102946,0,2.34,20.56,0.17,1626,0,0,1,20.5,1.04,136,3.34,-10.59,4.54,1.38,6.27,25
2103012,0,2.34,20.56,0.17,1596,0,0,1,20,1.02,136,3.48,-10.59,4.54,1.38,6.27,25
2103079,0,2.34,20.56,0.17,1604,0,0,1,20,1.02,136,3.48,-10.45,4.49,1.38,6.27,25
2103147,0,2.34,20.56,0.17,1590,0,0,1,19.5,1,136,3.48,-10.45,4.44,1.38,6.27,25
2103214,0,2.34,20.56,0.17,1554,0,0,1,19.5,1,136,3.48,-10.45,4.44,1.38,6.27,25
2103281,0,2.34,20.56,0.18,1558,0,0,1,19.5,1,136,3.48,-10.45,4.44,1.38,6.27,25
2103349,0,2.34,20.56,0.18,1552,0,0,1,19.5,0.98,136,3.48,-10.45,4.44,1.38,6.27,24
2103417,0,2.34,20.56,0.18,1521,0,0,1,19,0.98,136,3.48,-10.45,4.44,1.38,6.27,24
2103483,0,2.34,20.56,0.18,1526,0,0,1,19,0.98,136,3.48,-10.45,4.44,1.36,6.27,24
2103548,0,2.34,20.56,0.18,1516,0,0,1,19,0.96,136,3.63,-10.45,4.33,1.36,6.27,24
2103616,0,2.34,20.56,0.18,1504,0,0,1,19,0.96,136,3.63,-10.3,4.29,1.36,5.88,24
2103681,0,2.34,20.56,0.18,1500,0,0,1,19,0.96,136,3.63,-10.3,4.26,1.36,5.88,24
2103749,0,2.34,20.56,0.18,1484,0,0,1,18.5,0.94,136,3.63,-10.3,4.26,1.36,6.27,24
2105782,0,2.34,20.56,0.18,1484,0,0,1,18.5,0.94,136,3.63,-10.3,4.26,1.36,6.27,24
2106306,0,2.34,20.56,0.21,1058,0,0,1,21.5,0.68,138,4.21,-9.72,3.68,1.3,5.49,17
2106376,0,2.34,20.56,0.21,1043,0,0,1,21.5,0.66,138,4.21,-9.72,3.7,1.3,5.49,17
2106441,0,2.34,20.56,0.21,1035,0,0,1,21.5,0.65,138,4.21,-9.72,3.73,1.28,5.1,17
2106507,0,2.34,20.56,0.21,1012,0,0,1,21.5,0.65,138,4.21,-9.72,3.68,1.3,5.49,17
2106574,0,2.34,20.56,0.22,995,0,0,1,21.5,0.64,138,4.35,-9.58,3.68,1.3,5.1,17
2106640,0,2.34,20.56,0.22,981,0,0,1,21.5,0.63,138,4.35,-9.58,3.68,1.3,5.49,17
2106707,0,2.34,20.56,0.22,967,0,0,1,21.5,0.62,138,4.35,-9.58,3.7,1.3,5.49,16
2106776,0,2.34,20.56,0.23,954,0,0,1,21.5,0.61,138,4.35,-9.58,3.68,1.28,5.1,16
2106842,0,2.34,20.56,0.23,922,0,0,1,21.5,0.57,138,4.5,-9.58,3.63,1.28,5.1,16
2106909,0,2.34,20.56,0.24,834,0,0,1,1.5,1.52,138,4.5,-9.43,3.62,1.3,5.1,16
2106975,0,2.34,20.56,0.25,745,0,0,1,3,1.43,138,4.64,-9.29,3.65,1.3,5.49,16
2107043,0,2.34,20.56,0.26,774,0,0,1,4.5,1.49,138,4.93,-9,3.65,1.3,5.49,16
2107110,0,2.34,20.56,0.26,805,0,0,1,5,1.55,138,5.08,-9,3.8,1.3,5.49,16
2107177,0,2.34,20.56,0.27,815,0,0,1,6.5,1.55,138,5.08,-8.85,3.8,1.32,5.49,15
2107244,0,2.34,20.56,0.27,812,0,0,1,8,1.54,138,5.08,-8.85,3.82,1.32,5.49,15
2107310,0,2.34,20.56,0.27,807,0,0,1,9.5,1.55,138,5.08,-8.85,3.8,1.3,5.49,15
2107378,0,2.34,20.56,0.28,804,0,0,1,11,1.71,138,5.22,-8.71,3.82,1.3,5.49,15
2107446,0,2.34,20.56,0.28,797,0,0,1,11.5,1.72,138,5.22,-8.71,3.82,1.3,5.49,15
2107512,0,2.34,20.56,0.28,801,0,0,1,13,1.73,138,5.22,-8.71,3.77,1.32,5.49,15
2107578,0,2.34,20.56,0.28,808,0,0,1,14.5,1.76,138,5.22,-8.71,3.8,1.32,5.49,15
2107645,0,2.34,20.56,0.28,826,0,0,1,13.5,1.76,138,5.22,-8.71,3.75,1.3,5.49,13
2107714,0,2.34,19.52,0.28,835,0,0,1,13.5,1.78,138,5.22,-8.71,3.68,1.28,5.49,13
2107779,0,2.34,17.69,0.27,836,0,0,1,14.5,1.61,138,5.08,-8.85,3.68,1.28,5.49,13
2107848,0,2.34,16.31,0.27,840,0,0,1,15.5,1.61,138,5.08,-8.85,3.7,1.28,5.49,13
2107920,0,2.34,14.93,0.27,852,0,0,1,14.5,1.44,138,5.08,-8.85,3.65,1.3,5.49,13
2107982,-0.78,2.34,14.13,0.27,852,0,0,1,15.5,1.45,138,5.08,-8.85,3.7,1.3,5.49,13
2108048,-1.56,2.34,13.44,0.27,863,0,0,1,14,1.46,138,4.93,-8.85,3.65,1.3,5.49,13
2108116,-2.34,2.34,13.09,0.27,865,0,0,1,14,1.46,138,4.93,-9,3.7,1.3,5.49,12
2108184,-2.34,2.34,12.98,0.26,869,0,0,1,14,1.46,138,4.93,-9,3.65,1.3,5.49,12
2108248,-2.34,2.34,12.98,0.26,864,0,0,1,14.5,1.46,138,4.93,-9,3.65,1.3,5.1,12
2108316,-2.34,2.34,12.98,0.26,852,0,0,1,16,1.45,138,4.93,-9,3.63,1.3,5.49,12
2108382,-3.12,2.34,13.09,0.26,836,0,0,1,18.5,1.43,138,4.93,-9,3.62,1.28,5.49,12
2108449,-2.34,2.34,13.32,0.26,827,0,0,1,20,1.41,138,4.93,-9,3.6,1.28,5.49,12
2108517,-2.34,2.34,13.67,0.26,818,0,0,1,21,1.41,138,4.93,-9,3.6,1.28,5.49,12
2108583,-2.34,2.34,13.9,0.26,818,0,0,1,21,1.4,138,4.93,-9,3.62,1.3,5.1,11
2108650,-2.34,2.34,14.13,0.27,814,0,0,1,21.5,1.39,138,4.93,-9,3.65,1.3,5.1,11
2108717,-1.56,2.34,14.36,0.27,803,0,0,1,22,1.37,138,4.93,-9,3.68,1.3,5.1,11
2108785,-1.56,2.34,14.47,0.27,802,0,0,1,22,1.37,138,4.93,-9,3.65,1.28,5.49,11
2108851,-1.56,2.34,14.59,0.27,810,0,0,1,21,1.38,138,4.93,-9,3.68,1.28,5.49,11
2108919,-1.56,2.34,14.7,0.27,822,0,0,1,19,1.39,138,4.93,-9,3.62,1.3,5.49,11
2108986,-0.78,2.34,14.81,0.27,817,0,0,1,19.5,1.38,138,4.93,-9,3.65,1.3,5.49,11
2109054,-0.78,2.34,14.93,0.27,816,0,0,1,19.5,1.39,138,4.93,-9,3.62,1.3,5.49,9
2109122,-0.78,2.34,14.93,0.27,822,0,0,1,18.5,1.4,138,4.93,-9,3.62,1.28,5.49,9
2109188,-0.78,2.34,14.93,0.27,826,0,0,1,17.5,1.41,138,4.93,-9,3.62,1.28,5.1,9
2109257,-0.78,2.34,14.93,0.27,819,0,0,1,18.5,1.4,138,4.93,-9,3.62,1.28,5.1,9
2109321,-0.78,2.34,14.93,0.27,810,0,0,1,20,1.4,138,4.93,-9,3.62,1.28,5.1,9
2109389,-0.78,2.34,14.93,0.27,806,0,0,1,20.5,1.39,138,4.93,-9,3.52,1.3,5.1,9
2109456,-0.78,2.34,14.93,0.26,808,0,0,1,20,1.38,138,4.93,-9,3.47,1.28,5.1,9
2109523,-0.78,2.34,14.81,0.26,809,0,0,1,19.5,1.38,138,4.93,-9,3.47,1.26,5.1,7
2109588,-0.78,2.34,14.81,0.26,810,0,0,1,19.5,1.38,138,4.93,-9,3.47,1.26,5.1,7
2109657,-0.78,2.34,14.81,0.26,816,0,0,1,18.5,1.38,138,4.93,-9,3.5,1.28,5.1,7
2109725,-0.78,2.34,14.81,0.26,810,0,0,1,19.5,1.37,138,4.93,-9,3.52,1.28,5.1,7
2109792,-0.78,2.34,14.81,0.26,814,0,0,1,18.5,1.39,138,4.79,-9.14,3.5,1.28,5.1,7
2109854,-0.78,2.34,14.7,0.26,824,0,0,1,16.5,1.41,138,4.79,-9.14,3.5,1.28,5.1,7
2109923,-0.78,2.34,14.7,0.26,837,0,0,1,15,1.43,138,4.79,-9.14,3.52,1.26,5.1,7
2109991,-0.78,2.34,14.59,0.26,836,0,0,1,15,1.43,138,4.79,-9.14,3.5,1.26,5.1,6
2110060,-0.78,2.34,14.59,0.26,825,0,0,1,16.5,1.42,138,4.79,-9.14,3.47,1.26,5.1,6
2110125,-0.78,2.34,14.59,0.25,822,0,0,1,17,1.42,138,4.79,-9.14,3.38,1.28,5.1,6
2110193,-0.78,2.34,14.59,0.25,826,0,0,1,16.5,1.43,138,4.79,-9.14,3.35,1.28,5.1,6
2110259,-0.78,2.34,14.59,0.25,824,0,0,1,17,1.41,138,4.64,-9.29,3.38,1.28,5.1,6
2110327,-0.78,2.34,14.59,0.25,824,0,0,1,17,1.41,138,4.64,-9.29,3.41,1.26,5.1,6
2110391,-0.78,2.34,14.59,0.25,822,0,0,1,17.5,1.4,138,4.64,-9.29,3.41,1.26,5.1,6
2110458,-0.78,2.34,14.59,0.25,834,0,0,1,15.5,1.41,138,4.64,-9.29,3.38,1.26,5.1,4
2110527,-0.78,2.34,14.59,0.25,840,0,0,1,15,1.41,138,4.64,-9.29,3.35,1.26,5.1,4
2110595,-0.78,2.34,14.59,0.25,831,0,0,1,16,1.4,138,4.64,-9.29,3.38,1.28,5.1,4
2110664,-0.78,2.34,14.59,0.25,823,0,0,1,17.5,1.4,138,4.64,-9.29,3.35,1.28,5.1,4
2110728,-0.78,2.34,14.47,0.25,819,0,0,1,18,1.4,138,4.64,-9.29,3.35,1.26,5.1,4
2110795,-0.78,2.34,14.47,0.25,818,0,0,1,18,1.4,138,4.64,-9.29,3.41,1.26,5.1,4
2110858,-0.78,2.34,14.47,0.25,809,0,0,1,19.5,1.4,138,4.64,-9.29,3.38,1.26,5.1,4
2110926,-0.78,2.34,14.47,0.25,814,0,0,1,18.5,1.4,138,4.64,-9.29,3.41,1.28,5.1,4
2110991,-0.78,2.34,14.47,0.25,816,0,0,1,18,1.4,138,4.64,-9.29,3.38,1.28,5.1,4
2111062,-0.78,2.34,14.47,0.25,818,0,0,1,17.5,1.4,138,4.64,-9.29,3.38,1.28,5.1,4
2111134,-0.78,2.34,14.59,0.25,812,0,0,1,19,1.38,138,4.64,-9.29,3.35,1.26,5.1,4
2111196,-0.78,2.34,14.59,0.25,816,0,0,1,18,1.39,138,4.64,-9.29,3.41,1.26,5.1,4
2111264,-0.78,2.34,14.59,0.25,824,0,0,1,16.5,1.4,138,4.64,-9.29,3.38,1.26,5.1,4
2111332,-1.56,2.34,14.59,0.25,821,0,0,1,17,1.38,138,4.64,-9.29,3.38,1.28,4.71,4
2111399,-1.56,2.34,14.59,0.25,814,0,0,1,18,1.38,138,4.64,-9.29,3.35,1.28,5.1,4
2111465,-1.56,2.34,14.59,0.25,814,0,0,1,18,1.39,138,4.64,-9.29,3.32,1.26,4.71,4
2111535,-1.56,2.34,14.59,0.25,810,0,0,1,18.5,1.38,138,4.64,-9.29,3.32,1.26,4.71,4
2111598,-1.56,2.34,14.59,0.25,808,0,0,1,20,1.38,138,4.64,-9.29,3.29,1.26,4.71,4
2111666,-1.56,2.34,14.59,0.25,800,0,0,1,20,1.38,138,4.64,-9.29,3.26,1.26,4.71,4
2111735,-1.56,2.34,14.59,0.25,803,0,0,1,19.5,1.38,138,4.64,-9.29,3.26,1.26,4.71,4
2111799,-1.56,2.34,14.59,0.25,807,0,0,1,18.5,1.38,138,4.64,-9.29,3.26,1.26,4.71,4
2111866,-1.56,2.34,14.59,0.24,808,0,0,1,18.5,1.38,138,4.64,-9.29,3.24,1.26,4.71,3
2111936,-1.56,2.34,14.59,0.24,809,0,0,1,18,1.38,138,4.64,-9.29,3.26,1.26,4.71,3
2112000,-1.56,2.34,14.59,0.24,813,0,0,1,17.5,1.36,138,4.64,-9.29,3.26,1.28,5.1,3
2112068,-1.56,2.34,14.59,0.25,803,0,0,1,19,1.36,138,4.64,-9.29,3.41,1.28,5.1,3
2112136,-1.56,2.34,14.59,0.25,802,0,0,1,19,1.37,138,4.64,-9.29,3.44,1.28,5.1,3
2112203,-1.56,2.34,14.59,0.25,804,0,0,1,18.5,1.37,138,4.64,-9.29,3.44,1.26,5.1,3
2112269,-1.56,2.34,14.59,0.25,796,0,0,1,20,1.38,138,4.79,-9.14,3.47,1.26,5.1,3
2112337,-1.56,2.34,14.59,0.25,791,0,0,1,20.5,1.36,138,4.79,-9.14,3.47,1.28,5.1,2
2112405,-1.56,2.34,14.59,0.26,789,0,0,1,20.5,1.35,138,4.79,-9.14,3.44,1.28,5.1,2
2112472,-1.56,2.34,14.59,0.26,797,0,0,1,19,1.36,138,4.79,-9.14,3.44,1.26,5.1,2
2112537,-1.56,2.34,14.7,0.26,807,0,0,1,17.5,1.38,138,4.79,-9.14,3.47,1.26,5.1,2
2112608,-0.78,2.34,14.81,0.26,816,0,0,1,16,1.37,138,4.79,-9.14,3.47,1.28,5.1,2
2112672,-0.78,2.34,14.81,0.26,808,0,0,1,17,1.37,138,4.79,-9.14,3.52,1.28,5.1,2
2112739,-0.78,2.34,14.81,0.26,806,0,0,1,17.5,1.38,138,4.79,-9.14,3.47,1.28,5.1,2
2112805,-0.78,2.34,14.81,0.26,810,0,0,1,17,1.38,138,4.79,-9.14,3.47,1.26,5.1,2
2112871,-0.78,2.34,14.81,0.26,824,0,0,1,15,1.41,138,4.79,-9.14,3.41,1.26,5.1,2
2112939,-0.78,2.34,14.81,0.26,816,0,0,1,16,1.4,138,4.79,-9.14,3.41,1.26,5.1,2
2113004,-0.78,2.34,14.81,0.26,812,0,0,1,16.5,1.39,138,4.79,-9.14,3.44,1.28,5.1,2
2113072,-0.78,2.34,14.81,0.26,802,0,0,1,18.5,1.38,138,4.79,-9.14,3.44,1.28,5.1,2
2113141,-0.78,2.34,14.7,0.26,805,0,0,1,18,1.37,138,4.79,-9.14,3.44,1.26,5.1,2
2113207,-0.78,2.34,14.7,0.25,810,0,0,1,17,1.38,138,4.79,-9.14,3.38,1.26,5.1,2
2113275,-0.78,2.34,14.7,0.25,815,0,0,1,16.5,1.39,140,4.79,-9.14,3.41,1.26,5.1,2
2113339,-0.78,2.34,14.7,0.25,824,0,0,1,15,1.4,140,4.64,-9.29,3.35,1.26,5.1,2
2113408,-0.78,2.34,14.7,0.25,828,0,0,1,14.5,1.4,140,4.64,-9.29,3.35,1.28,5.1,2
2113477,-0.78,2.34,14.7,0.25,824,0,0,1,15,1.39,140,4.64,-9.29,3.41,1.28,5.1,2
2113538,-0.78,2.34,14.7,0.25,820,0,0,1,16,1.4,140,4.64,-9.29,3.41,1.26,5.1,2
2113608,-0.78,2.34,14.7,0.25,824,0,0,1,15.5,1.41,140,4.64,-9.29,3.41,1.26,5.1,2
2113674,-0.78,2.34,14.59,0.25,822,0,0,1,15.5,1.4,140,4.64,-9.29,3.38,1.26,5.1,2
2113744,-0.78,2.34,14.59,0.25,814,0,0,1,17,1.39,140,4.64,-9.29,3.41,1.28,5.1,1
2113809,-0.78,2.34,14.59,0.25,805,0,0,1,18,1.38,140,4.64,-9.29,3.41,1.28,5.1,1
2113876,-0.78,2.34,14.59,0.25,804,0,0,1,18.5,1.37,140,4.64,-9.29,3.32,1.26,5.1,1
2113944,-0.78,2.34,14.59,0.25,811,0,0,1,17,1.38,140,4.64,-9.29,3.29,1.26,4.71,1
2114010,-0.78,2.34,14.59,0.25,816,0,0,1,16.5,1.39,140,4.64,-9.29,3.26,1.26,4.71,1
2114079,-0.78,2.34,14.59,0.25,818,0,0,1,16,1.38,140,4.64,-9.29,3.24,1.26,4.71,1
2114143,-0.78,2.34,14.59,0.25,815,0,0,1,16.5,1.39,140,4.64,-9.29,3.29,1.26,4.71,1
2114212,-0.78,2.34,14.59,0.24,821,0,0,1,16,1.39,140,4.64,-9.29,3.24,1.26,4.71,1
2114279,-0.78,2.34,14.59,0.24,819,0,0,1,16,1.4,140,4.64,-9.29,3.29,1.26,4.71,1
2114345,-0.78,2.34,14.59,0.24,813,0,0,1,17,1.39,140,4.64,-9.29,3.29,1.26,4.71,1
2114414,-0.78,2.34,14.59,0.24,815,0,0,1,16.5,1.39,140,4.64,-9.29,3.29,1.26,4.71,1
